start	end	read depth
28328000	28329999	668
28330000	28331999	694
28332000	28333999	712
28334000	28335999	695
28336000	28337999	757
28338000	28339999	721
28340000	28341999	729
28342000	28343999	684
28344000	28345999	755
28346000	28347999	714
28348000	28349999	597
28350000	28351999	644
28352000	28353999	710
28354000	28355999	760
28356000	28357999	764
28358000	28359999	665
28360000	28361999	711
28362000	28363999	714
28364000	28365999	670
28366000	28367999	724
28368000	28369999	763
28370000	28371999	694
28372000	28373999	674
28374000	28375999	681
28376000	28377999	717
28378000	28379999	719
28380000	28381999	660
28382000	28383999	671
28384000	28385999	754
28386000	28387999	745
28388000	28389999	741
28390000	28391999	744
28392000	28393999	676
28394000	28395999	706
28396000	28397999	699
28398000	28399999	740
28400000	28401999	739
28402000	28403999	678
28404000	28405999	648
28406000	28407999	730
28408000	28409999	783
28410000	28411999	717
28412000	28413999	684
28414000	28415999	697
28416000	28417999	694
28418000	28419999	686
28420000	28421999	723
28422000	28423999	709
28424000	28425999	750
28426000	28427999	740
28428000	28429999	729
28430000	28431999	653
28432000	28433999	681
28434000	28435999	764
28436000	28437999	668
28438000	28439999	716
28440000	28441999	652
28442000	28443999	750
28444000	28445999	693
28446000	28447999	729
28448000	28449999	670
28450000	28451999	646
28452000	28453999	693
28454000	28455999	742
28456000	28457999	750
28458000	28459999	712
28460000	28461999	702
28462000	28463999	630
28464000	28465999	657
28466000	28467999	656
28468000	28469999	781
28470000	28471999	744
28472000	28473999	700
28474000	28475999	679
28476000	28477999	734
28478000	28479999	738
28480000	28481999	598
28482000	28483999	687
28484000	28485999	656
28486000	28487999	655
28488000	28489999	720
28490000	28491999	707
28492000	28493999	691
28494000	28495999	688
28496000	28497999	677
28498000	28499999	654
28500000	28501999	698
28502000	28503999	749
28504000	28505999	723
28506000	28507999	695
28508000	28509999	665
28510000	28511999	745
28512000	28513999	703
28514000	28515999	695
28516000	28517999	730
28518000	28519999	674
28520000	28521999	702
28522000	28523999	713
28524000	28525999	717
28526000	28527999	806
28528000	28529999	753
28530000	28531999	698
28532000	28533999	723
28534000	28535999	666
28536000	28537999	704
28538000	28539999	739
28540000	28541999	684
28542000	28543999	718
28544000	28545999	787
28546000	28547999	683
28548000	28549999	667
28550000	28551999	740
28552000	28553999	703
28554000	28555999	762
28556000	28557999	693
28558000	28559999	750
28560000	28561999	758
28562000	28563999	716
28564000	28565999	709
28566000	28567999	734
28568000	28569999	693
28570000	28571999	691
28572000	28573999	740
28574000	28575999	656
28576000	28577999	756
28578000	28579999	707
28580000	28581999	761
28582000	28583999	709
28584000	28585999	747
28586000	28587999	742
28588000	28589999	693
28590000	28591999	743
28592000	28593999	686
28594000	28595999	680
28596000	28597999	732
28598000	28599999	754
28600000	28601999	712
28602000	28603999	750
28604000	28605999	696
28606000	28607999	704
28608000	28609999	685
28610000	28611999	751
28612000	28613999	733
28614000	28615999	747
28616000	28617999	692
28618000	28619999	722
28620000	28621999	757
28622000	28623999	751
28624000	28625999	688
28626000	28627999	749
28628000	28629999	734
28630000	28631999	716
28632000	28633999	633
28634000	28635999	748
28636000	28637999	822
28638000	28639999	747
28640000	28641999	730
28642000	28643999	729
28644000	28645999	697
28646000	28647999	647
28648000	28649999	656
28650000	28651999	663
28652000	28653999	640
28654000	28655999	665
28656000	28657999	684
28658000	28659999	623
28660000	28661999	643
28662000	28663999	693
28664000	28665999	668
28666000	28667999	754
28668000	28669999	709
28670000	28671999	707
28672000	28673999	680
28674000	28675999	719
28676000	28677999	710
28678000	28679999	693
28680000	28681999	742
28682000	28683999	754
28684000	28685999	727
28686000	28687999	722
28688000	28689999	714
28690000	28691999	746
28692000	28693999	702
28694000	28695999	726
28696000	28697999	746
28698000	28699999	723
28700000	28701999	821
28702000	28703999	709
28704000	28705999	690
28706000	28707999	701
28708000	28709999	735
28710000	28711999	657
28712000	28713999	735
28714000	28715999	707
28716000	28717999	713
28718000	28719999	720
28720000	28721999	707
28722000	28723999	742
28724000	28725999	755
28726000	28727999	677
28728000	28729999	678
28730000	28731999	742
28732000	28733999	676
28734000	28735999	722
28736000	28737999	696
28738000	28739999	736
28740000	28741999	671
28742000	28743999	636
28744000	28745999	734
28746000	28747999	678
28748000	28749999	739
28750000	28751999	661
28752000	28753999	666
28754000	28755999	735
28756000	28757999	617
28758000	28759999	680
28760000	28761999	673
28762000	28763999	670
28764000	28765999	705
28766000	28767999	712
28768000	28769999	668
28770000	28771999	763
28772000	28773999	743
28774000	28775999	704
28776000	28777999	693
28778000	28779999	670
28780000	28781999	774
28782000	28783999	656
28784000	28785999	716
28786000	28787999	746
28788000	28789999	675
28790000	28791999	706
28792000	28793999	713
28794000	28795999	681
28796000	28797999	667
28798000	28799999	720
28800000	28801999	724
28802000	28803999	718
28804000	28805999	686
28806000	28807999	651
28808000	28809999	730
28810000	28811999	668
28812000	28813999	721
28814000	28815999	705
28816000	28817999	724
28818000	28819999	651
28820000	28821999	684
28822000	28823999	708
28824000	28825999	769
28826000	28827999	677
28828000	28829999	744
28830000	28831999	625
28832000	28833999	700
28834000	28835999	772
28836000	28837999	714
28838000	28839999	681
28840000	28841999	685
28842000	28843999	674
28844000	28845999	753
28846000	28847999	701
28848000	28849999	724
28850000	28851999	677
28852000	28853999	661
28854000	28855999	634
28856000	28857999	644
28858000	28859999	700
28860000	28861999	661
28862000	28863999	662
28864000	28865999	704
28866000	28867999	683
28868000	28869999	636
28870000	28871999	771
28872000	28873999	732
28874000	28875999	636
28876000	28877999	754
28878000	28879999	740
28880000	28881999	736
28882000	28883999	714
28884000	28885999	702
28886000	28887999	647
28888000	28889999	763
28890000	28891999	715
28892000	28893999	646
28894000	28895999	753
28896000	28897999	678
28898000	28899999	742
28900000	28901999	688
28902000	28903999	706
28904000	28905999	677
28906000	28907999	724
28908000	28909999	704
28910000	28911999	685
28912000	28913999	692
28914000	28915999	625
28916000	28917999	570
28918000	28919999	759
28920000	28921999	611
28922000	28923999	687
28924000	28925999	739
28926000	28927999	779
28928000	28929999	702
28930000	28931999	736
28932000	28933999	722
28934000	28935999	713
28936000	28937999	646
28938000	28939999	684
28940000	28941999	759
28942000	28943999	663
28944000	28945999	779
28946000	28947999	682
28948000	28949999	360
28950000	28951999	601
28952000	28953999	681
28954000	28955999	732
28956000	28957999	780
28958000	28959999	783
28960000	28961999	712
28962000	28963999	713
28964000	28965999	668
28966000	28967999	666
28968000	28969999	711
28970000	28971999	705
28972000	28973999	721
28974000	28975999	739
28976000	28977999	713
28978000	28979999	743
28980000	28981999	727
28982000	28983999	643
28984000	28985999	759
28986000	28987999	681
28988000	28989999	697
28990000	28991999	708
28992000	28993999	668
28994000	28995999	768
28996000	28997999	704
28998000	28999999	527
29000000	29001999	692
29002000	29003999	705
29004000	29005999	709
29006000	29007999	706
29008000	29009999	704
29010000	29011999	728
29012000	29013999	735
29014000	29015999	734
29016000	29017999	696
29018000	29019999	648
29020000	29021999	738
29022000	29023999	642
29024000	29025999	634
29026000	29027999	683
29028000	29029999	681
29030000	29031999	694
29032000	29033999	753
29034000	29035999	686
29036000	29037999	741
29038000	29039999	733
29040000	29041999	673
29042000	29043999	638
29044000	29045999	705
29046000	29047999	653
29048000	29049999	652
29050000	29051999	663
29052000	29053999	734
29054000	29055999	696
29056000	29057999	742
29058000	29059999	688
29060000	29061999	687
29062000	29063999	701
29064000	29065999	708
29066000	29067999	675
29068000	29069999	735
29070000	29071999	679
29072000	29073999	674
29074000	29075999	640
29076000	29077999	712
29078000	29079999	660
29080000	29081999	698
29082000	29083999	686
29084000	29085999	731
29086000	29087999	692
29088000	29089999	695
29090000	29091999	750
29092000	29093999	650
29094000	29095999	731
29096000	29097999	746
29098000	29099999	675
29100000	29101999	722
29102000	29103999	709
29104000	29105999	702
29106000	29107999	700
29108000	29109999	703
29110000	29111999	689
29112000	29113999	754
29114000	29115999	706
29116000	29117999	700
29118000	29119999	686
29120000	29121999	715
29122000	29123999	677
29124000	29125999	717
29126000	29127999	764
29128000	29129999	666
29130000	29131999	686
29132000	29133999	639
29134000	29135999	666
29136000	29137999	730
29138000	29139999	689
29140000	29141999	705
29142000	29143999	689
29144000	29145999	786
29146000	29147999	731
29148000	29149999	770
29150000	29151999	697
29152000	29153999	728
29154000	29155999	765
29156000	29157999	735
29158000	29159999	758
29160000	29161999	739
29162000	29163999	693
29164000	29165999	647
29166000	29167999	664
29168000	29169999	724
29170000	29171999	706
29172000	29173999	690
29174000	29175999	677
29176000	29177999	699
29178000	29179999	747
29180000	29181999	723
29182000	29183999	702
29184000	29185999	741
29186000	29187999	692
29188000	29189999	661
29190000	29191999	765
29192000	29193999	714
29194000	29195999	744
29196000	29197999	666
29198000	29199999	698
29200000	29201999	703
29202000	29203999	721
29204000	29205999	713
29206000	29207999	664
29208000	29209999	775
29210000	29211999	702
29212000	29213999	732
29214000	29215999	700
29216000	29217999	629
29218000	29219999	588
29220000	29221999	620
29222000	29223999	651
29224000	29225999	621
29226000	29227999	657
29228000	29229999	593
29230000	29231999	726
29232000	29233999	650
29234000	29235999	688
29236000	29237999	657
29238000	29239999	528
29240000	29241999	585
29242000	29243999	617
29244000	29245999	613
29246000	29247999	536
29248000	29249999	668
29250000	29251999	701
29252000	29253999	641
29254000	29255999	600
29256000	29257999	679
29258000	29259999	471
29260000	29261999	521
29262000	29263999	594
29264000	29265999	563
29266000	29267999	503
29268000	29269999	682
29270000	29271999	622
29272000	29273999	558
29274000	29275999	648
29276000	29277999	593
29278000	29279999	637
29280000	29281999	735
29282000	29283999	694
29284000	29285999	600
29286000	29287999	689
29288000	29289999	617
29290000	29291999	719
29292000	29293999	734
29294000	29295999	690
29296000	29297999	592
29298000	29299999	696
29300000	29301999	580
29302000	29303999	492
29304000	29305999	607
29306000	29307999	644
29308000	29309999	572
29310000	29311999	665
29312000	29313999	690
29314000	29315999	720
29316000	29317999	672
29318000	29319999	603
29320000	29321999	623
29322000	29323999	648
29324000	29325999	762
29326000	29327999	723
29328000	29329999	751
29330000	29331999	700
29332000	29333999	739
29334000	29335999	590
29336000	29337999	574
29338000	29339999	639
29340000	29341999	623
29342000	29343999	743
29344000	29345999	692
29346000	29347999	702
29348000	29349999	678
29350000	29351999	640
29352000	29353999	717
29354000	29355999	557
29356000	29357999	643
29358000	29359999	658
29360000	29361999	668
29362000	29363999	638
29364000	29365999	613
29366000	29367999	522
29368000	29369999	565
29370000	29371999	633
29372000	29373999	578
29374000	29375999	464
29376000	29377999	539
29378000	29379999	631
29380000	29381999	680
29382000	29383999	582
29384000	29385999	476
29386000	29387999	474
29388000	29389999	584
29390000	29391999	640
29392000	29393999	594
29394000	29395999	687
29396000	29397999	698
29398000	29399999	713
29400000	29401999	641
29402000	29403999	699
29404000	29405999	624
29406000	29407999	569
29408000	29409999	528
29410000	29411999	652
29412000	29413999	560
29414000	29415999	687
29416000	29417999	643
29418000	29419999	600
29420000	29421999	577
29422000	29423999	606
29424000	29425999	659
29426000	29427999	719
29428000	29429999	711
29430000	29431999	724
29432000	29433999	749
29434000	29435999	707
29436000	29437999	652
29438000	29439999	753
29440000	29441999	652
29442000	29443999	679
29444000	29445999	640
29446000	29447999	782
29448000	29449999	653
29450000	29451999	721
29452000	29453999	639
29454000	29455999	693
29456000	29457999	730
29458000	29459999	679
29460000	29461999	734
29462000	29463999	726
29464000	29465999	733
29466000	29467999	675
29468000	29469999	703
29470000	29471999	707
29472000	29473999	684
29474000	29475999	701
29476000	29477999	668
29478000	29479999	703
29480000	29481999	717
29482000	29483999	676
29484000	29485999	677
29486000	29487999	706
29488000	29489999	661
29490000	29491999	725
29492000	29493999	696
29494000	29495999	676
29496000	29497999	712
29498000	29499999	681
29500000	29501999	668
29502000	29503999	653
29504000	29505999	741
29506000	29507999	684
29508000	29509999	740
29510000	29511999	625
29512000	29513999	726
29514000	29515999	735
29516000	29517999	693
29518000	29519999	745
29520000	29521999	748
29522000	29523999	724
29524000	29525999	729
29526000	29527999	664
29528000	29529999	685
29530000	29531999	685
29532000	29533999	671
29534000	29535999	668
29536000	29537999	732
29538000	29539999	700
29540000	29541999	616
29542000	29543999	714
29544000	29545999	684
29546000	29547999	752
29548000	29549999	686
29550000	29551999	702
29552000	29553999	714
29554000	29555999	690
29556000	29557999	735
29558000	29559999	726
29560000	29561999	719
29562000	29563999	707
29564000	29565999	669
29566000	29567999	658
29568000	29569999	708
29570000	29571999	736
29572000	29573999	667
29574000	29575999	659
29576000	29577999	703
29578000	29579999	638
29580000	29581999	752
29582000	29583999	727
29584000	29585999	752
29586000	29587999	754
29588000	29589999	700
29590000	29591999	660
29592000	29593999	681
29594000	29595999	722
29596000	29597999	702
29598000	29599999	757
29600000	29601999	708
29602000	29603999	698
29604000	29605999	662
29606000	29607999	773
29608000	29609999	656
29610000	29611999	719
29612000	29613999	786
29614000	29615999	666
29616000	29617999	715
29618000	29619999	667
29620000	29621999	673
29622000	29623999	715
29624000	29625999	729
29626000	29627999	742
29628000	29629999	702
29630000	29631999	736
29632000	29633999	762
29634000	29635999	715
29636000	29637999	705
29638000	29639999	699
29640000	29641999	755
29642000	29643999	694
29644000	29645999	707
29646000	29647999	664
29648000	29649999	685
29650000	29651999	704
29652000	29653999	727
29654000	29655999	741
29656000	29657999	781
29658000	29659999	698
29660000	29661999	708
29662000	29663999	661
29664000	29665999	786
29666000	29667999	750
29668000	29669999	757
29670000	29671999	706
29672000	29673999	703
29674000	29675999	605
29676000	29677999	706
29678000	29679999	711
29680000	29681999	751
29682000	29683999	707
29684000	29685999	696
29686000	29687999	689
29688000	29689999	650
29690000	29691999	776
29692000	29693999	761
29694000	29695999	715
29696000	29697999	707
29698000	29699999	731
29700000	29701999	670
29702000	29703999	662
29704000	29705999	734
29706000	29707999	683
29708000	29709999	718
29710000	29711999	705
29712000	29713999	716
29714000	29715999	756
29716000	29717999	649
29718000	29719999	660
29720000	29721999	693
29722000	29723999	675
29724000	29725999	684
29726000	29727999	728
29728000	29729999	764
29730000	29731999	591
29732000	29733999	701
29734000	29735999	680
29736000	29737999	696
29738000	29739999	700
29740000	29741999	681
29742000	29743999	659
29744000	29745999	731
29746000	29747999	716
29748000	29749999	745
29750000	29751999	750
29752000	29753999	737
29754000	29755999	693
29756000	29757999	711
29758000	29759999	661
29760000	29761999	758
29762000	29763999	686
29764000	29765999	681
29766000	29767999	699
29768000	29769999	758
29770000	29771999	698
29772000	29773999	656
29774000	29775999	711
29776000	29777999	725
29778000	29779999	726
29780000	29781999	712
29782000	29783999	683
29784000	29785999	733
29786000	29787999	713
29788000	29789999	703
29790000	29791999	693
29792000	29793999	740
29794000	29795999	705
29796000	29797999	718
29798000	29799999	744
29800000	29801999	665
29802000	29803999	751
29804000	29805999	763
29806000	29807999	710
29808000	29809999	731
29810000	29811999	734
29812000	29813999	760
29814000	29815999	701
29816000	29817999	755
29818000	29819999	695
29820000	29821999	720
29822000	29823999	721
29824000	29825999	705
29826000	29827999	672
29828000	29829999	678
29830000	29831999	715
29832000	29833999	701
29834000	29835999	698
29836000	29837999	696
29838000	29839999	743
29840000	29841999	773
29842000	29843999	775
29844000	29845999	721
29846000	29847999	721
29848000	29849999	650
29850000	29851999	729
29852000	29853999	674
29854000	29855999	673
29856000	29857999	641
29858000	29859999	735
29860000	29861999	682
29862000	29863999	746
29864000	29865999	672
29866000	29867999	661
29868000	29869999	755
29870000	29871999	695
29872000	29873999	623
29874000	29875999	676
29876000	29877999	709
29878000	29879999	711
29880000	29881999	739
29882000	29883999	679
29884000	29885999	729
29886000	29887999	675
29888000	29889999	652
29890000	29891999	695
29892000	29893999	726
29894000	29895999	690
29896000	29897999	672
29898000	29899999	684
29900000	29901999	703
29902000	29903999	782
29904000	29905999	684
29906000	29907999	662
29908000	29909999	676
29910000	29911999	675
29912000	29913999	710
29914000	29915999	775
29916000	29917999	678
29918000	29919999	719
29920000	29921999	731
29922000	29923999	768
29924000	29925999	737
29926000	29927999	742
29928000	29929999	676
29930000	29931999	709
29932000	29933999	707
29934000	29935999	632
29936000	29937999	704
29938000	29939999	692
29940000	29941999	723
29942000	29943999	696
29944000	29945999	707
29946000	29947999	670
29948000	29949999	752
29950000	29951999	736
29952000	29953999	698
29954000	29955999	665
29956000	29957999	657
29958000	29959999	716
29960000	29961999	648
29962000	29963999	704
29964000	29965999	731
29966000	29967999	724
29968000	29969999	702
29970000	29971999	689
29972000	29973999	732
29974000	29975999	688
29976000	29977999	697
29978000	29979999	731
29980000	29981999	738
29982000	29983999	695
29984000	29985999	729
29986000	29987999	715
29988000	29989999	742
29990000	29991999	691
29992000	29993999	801
29994000	29995999	767
29996000	29997999	770
29998000	29999999	653
30000000	30001999	667
30002000	30003999	654
30004000	30005999	732
30006000	30007999	705
30008000	30009999	665
30010000	30011999	669
30012000	30013999	674
30014000	30015999	708
30016000	30017999	658
30018000	30019999	748
30020000	30021999	708
30022000	30023999	766
30024000	30025999	746
30026000	30027999	683
30028000	30029999	662
30030000	30031999	678
30032000	30033999	620
30034000	30035999	757
30036000	30037999	611
30038000	30039999	662
30040000	30041999	691
30042000	30043999	691
30044000	30045999	667
30046000	30047999	676
30048000	30049999	679
30050000	30051999	718
30052000	30053999	685
30054000	30055999	619
30056000	30057999	659
30058000	30059999	723
30060000	30061999	659
30062000	30063999	774
30064000	30065999	716
30066000	30067999	734
30068000	30069999	737
30070000	30071999	725
30072000	30073999	713
30074000	30075999	693
30076000	30077999	732
30078000	30079999	687
30080000	30081999	719
30082000	30083999	662
30084000	30085999	696
30086000	30087999	682
30088000	30089999	715
30090000	30091999	756
30092000	30093999	666
30094000	30095999	712
30096000	30097999	737
30098000	30099999	698
30100000	30101999	653
30102000	30103999	692
30104000	30105999	738
30106000	30107999	716
30108000	30109999	667
30110000	30111999	649
30112000	30113999	643
30114000	30115999	682
30116000	30117999	690
30118000	30119999	656
30120000	30121999	698
30122000	30123999	723
30124000	30125999	678
30126000	30127999	670
30128000	30129999	684
30130000	30131999	714
30132000	30133999	726
30134000	30135999	718
30136000	30137999	702
30138000	30139999	711
30140000	30141999	721
30142000	30143999	698
30144000	30145999	671
30146000	30147999	699
30148000	30149999	718
30150000	30151999	672
30152000	30153999	678
30154000	30155999	705
30156000	30157999	594
30158000	30159999	692
30160000	30161999	736
30162000	30163999	688
30164000	30165999	684
30166000	30167999	674
30168000	30169999	630
30170000	30171999	732
30172000	30173999	718
30174000	30175999	716
30176000	30177999	721
30178000	30179999	755
30180000	30181999	726
30182000	30183999	736
30184000	30185999	636
30186000	30187999	638
30188000	30189999	712
30190000	30191999	752
30192000	30193999	746
30194000	30195999	727
30196000	30197999	657
30198000	30199999	693
30200000	30201999	666
30202000	30203999	692
30204000	30205999	634
30206000	30207999	704
30208000	30209999	726
30210000	30211999	731
30212000	30213999	689
30214000	30215999	725
30216000	30217999	661
30218000	30219999	683
30220000	30221999	717
30222000	30223999	701
30224000	30225999	713
30226000	30227999	739
30228000	30229999	688
30230000	30231999	728
30232000	30233999	788
30234000	30235999	734
30236000	30237999	631
30238000	30239999	711
30240000	30241999	702
30242000	30243999	701
30244000	30245999	634
30246000	30247999	756
30248000	30249999	697
30250000	30251999	713
30252000	30253999	758
30254000	30255999	745
30256000	30257999	725
30258000	30259999	701
30260000	30261999	759
30262000	30263999	657
30264000	30265999	668
30266000	30267999	713
30268000	30269999	714
30270000	30271999	779
30272000	30273999	730
30274000	30275999	698
30276000	30277999	687
30278000	30279999	674
30280000	30281999	703
30282000	30283999	725
30284000	30285999	759
30286000	30287999	700
30288000	30289999	622
30290000	30291999	735
30292000	30293999	680
30294000	30295999	694
30296000	30297999	716
30298000	30299999	720
30300000	30301999	785
30302000	30303999	672
30304000	30305999	743
30306000	30307999	671
30308000	30309999	711
30310000	30311999	671
30312000	30313999	689
30314000	30315999	727
30316000	30317999	741
30318000	30319999	759
30320000	30321999	679
30322000	30323999	683
30324000	30325999	729
30326000	30327999	697
30328000	30329999	657
30330000	30331999	727
30332000	30333999	703
30334000	30335999	690
30336000	30337999	707
30338000	30339999	639
30340000	30341999	702
30342000	30343999	756
30344000	30345999	675
30346000	30347999	712
30348000	30349999	687
30350000	30351999	676
30352000	30353999	670
30354000	30355999	785
30356000	30357999	754
30358000	30359999	672
30360000	30361999	701
30362000	30363999	696
30364000	30365999	767
30366000	30367999	701
30368000	30369999	707
30370000	30371999	652
30372000	30373999	731
30374000	30375999	717
30376000	30377999	747
30378000	30379999	692
30380000	30381999	690
30382000	30383999	670
30384000	30385999	610
30386000	30387999	773
30388000	30389999	727
30390000	30391999	669
30392000	30393999	701
30394000	30395999	681
30396000	30397999	741
30398000	30399999	734
30400000	30401999	710
30402000	30403999	753
30404000	30405999	713
30406000	30407999	634
30408000	30409999	700
30410000	30411999	703
30412000	30413999	689
30414000	30415999	672
30416000	30417999	671
30418000	30419999	729
30420000	30421999	747
30422000	30423999	697
30424000	30425999	709
30426000	30427999	666
30428000	30429999	683
30430000	30431999	744
30432000	30433999	654
30434000	30435999	666
30436000	30437999	685
30438000	30439999	709
30440000	30441999	770
30442000	30443999	712
30444000	30445999	716
30446000	30447999	674
30448000	30449999	709
30450000	30451999	742
30452000	30453999	708
30454000	30455999	711
30456000	30457999	667
30458000	30459999	699
30460000	30461999	763
30462000	30463999	733
30464000	30465999	747
30466000	30467999	697
30468000	30469999	641
30470000	30471999	677
30472000	30473999	677
30474000	30475999	687
30476000	30477999	666
30478000	30479999	678
30480000	30481999	787
30482000	30483999	722
30484000	30485999	766
30486000	30487999	674
30488000	30489999	720
30490000	30491999	695
30492000	30493999	706
30494000	30495999	683
30496000	30497999	672
30498000	30499999	737
30500000	30501999	746
30502000	30503999	703
30504000	30505999	639
30506000	30507999	689
30508000	30509999	636
30510000	30511999	665
30512000	30513999	705
30514000	30515999	737
30516000	30517999	746
30518000	30519999	717
30520000	30521999	702
30522000	30523999	645
30524000	30525999	742
30526000	30527999	699
30528000	30529999	822
30530000	30531999	723
30532000	30533999	695
30534000	30535999	652
30536000	30537999	682
30538000	30539999	680
30540000	30541999	719
30542000	30543999	682
30544000	30545999	686
30546000	30547999	664
30548000	30549999	723
30550000	30551999	734
30552000	30553999	652
30554000	30555999	695
30556000	30557999	684
30558000	30559999	750
30560000	30561999	700
30562000	30563999	748
30564000	30565999	773
30566000	30567999	731
30568000	30569999	700
30570000	30571999	689
30572000	30573999	694
30574000	30575999	709
30576000	30577999	686
30578000	30579999	706
30580000	30581999	700
30582000	30583999	713
30584000	30585999	731
30586000	30587999	732
30588000	30589999	706
30590000	30591999	741
30592000	30593999	759
30594000	30595999	752
30596000	30597999	694
30598000	30599999	682
30600000	30601999	685
30602000	30603999	717
30604000	30605999	747
30606000	30607999	659
30608000	30609999	692
30610000	30611999	705
30612000	30613999	647
30614000	30615999	678
30616000	30617999	668
30618000	30619999	717
30620000	30621999	701
30622000	30623999	687
30624000	30625999	724
30626000	30627999	745
30628000	30629999	603
30630000	30631999	705
30632000	30633999	698
30634000	30635999	679
30636000	30637999	692
30638000	30639999	683
30640000	30641999	729
30642000	30643999	715
30644000	30645999	662
30646000	30647999	695
30648000	30649999	653
30650000	30651999	665
30652000	30653999	715
30654000	30655999	675
30656000	30657999	762
30658000	30659999	766
30660000	30661999	776
30662000	30663999	699
30664000	30665999	740
30666000	30667999	668
30668000	30669999	709
30670000	30671999	701
30672000	30673999	723
30674000	30675999	714
30676000	30677999	740
30678000	30679999	730
30680000	30681999	645
30682000	30683999	685
30684000	30685999	664
30686000	30687999	709
30688000	30689999	672
30690000	30691999	706
30692000	30693999	775
30694000	30695999	722
30696000	30697999	793
30698000	30699999	712
30700000	30701999	671
30702000	30703999	684
30704000	30705999	749
30706000	30707999	739
30708000	30709999	650
30710000	30711999	689
30712000	30713999	700
30714000	30715999	715
30716000	30717999	700
30718000	30719999	659
30720000	30721999	727
30722000	30723999	650
30724000	30725999	757
30726000	30727999	650
30728000	30729999	728
30730000	30731999	716
30732000	30733999	689
30734000	30735999	685
30736000	30737999	635
30738000	30739999	665
30740000	30741999	723
30742000	30743999	691
30744000	30745999	711
30746000	30747999	724
30748000	30749999	698
30750000	30751999	705
30752000	30753999	774
30754000	30755999	703
30756000	30757999	690
30758000	30759999	722
30760000	30761999	704
30762000	30763999	747
30764000	30765999	753
30766000	30767999	712
30768000	30769999	736
30770000	30771999	708
30772000	30773999	672
30774000	30775999	748
30776000	30777999	758
30778000	30779999	709
30780000	30781999	715
30782000	30783999	692
30784000	30785999	761
30786000	30787999	840
30788000	30789999	720
30790000	30791999	737
30792000	30793999	497
30794000	30795999	540
30796000	30797999	609
30798000	30799999	680
30800000	30801999	695
30802000	30803999	727
30804000	30805999	665
30806000	30807999	671
30808000	30809999	700
30810000	30811999	687
30812000	30813999	750
30814000	30815999	719
30816000	30817999	732
30818000	30819999	772
30820000	30821999	815
30822000	30823999	764
30824000	30825999	717
30826000	30827999	706
30828000	30829999	677
30830000	30831999	748
30832000	30833999	762
30834000	30835999	707
30836000	30837999	678
30838000	30839999	688
30840000	30841999	692
30842000	30843999	695
30844000	30845999	707
30846000	30847999	720
30848000	30849999	674
30850000	30851999	714
30852000	30853999	708
30854000	30855999	688
30856000	30857999	741
30858000	30859999	652
30860000	30861999	701
30862000	30863999	752
30864000	30865999	662
30866000	30867999	715
30868000	30869999	737
30870000	30871999	734
30872000	30873999	725
30874000	30875999	739
30876000	30877999	721
30878000	30879999	692
30880000	30881999	707
30882000	30883999	706
30884000	30885999	699
30886000	30887999	715
30888000	30889999	742
30890000	30891999	716
30892000	30893999	688
30894000	30895999	713
30896000	30897999	723
30898000	30899999	753
30900000	30901999	666
30902000	30903999	621
30904000	30905999	727
30906000	30907999	640
30908000	30909999	672
30910000	30911999	685
30912000	30913999	684
30914000	30915999	738
30916000	30917999	683
30918000	30919999	669
30920000	30921999	764
30922000	30923999	736
30924000	30925999	706
30926000	30927999	710
30928000	30929999	721
30930000	30931999	651
30932000	30933999	696
30934000	30935999	669
30936000	30937999	697
30938000	30939999	745
30940000	30941999	723
30942000	30943999	660
30944000	30945999	708
30946000	30947999	749
30948000	30949999	685
30950000	30951999	708
30952000	30953999	740
30954000	30955999	666
30956000	30957999	686
30958000	30959999	689
30960000	30961999	704
30962000	30963999	638
30964000	30965999	704
30966000	30967999	673
30968000	30969999	730
30970000	30971999	682
30972000	30973999	731
30974000	30975999	785
30976000	30977999	727
30978000	30979999	749
30980000	30981999	684
30982000	30983999	698
30984000	30985999	628
30986000	30987999	668
30988000	30989999	594
30990000	30991999	686
30992000	30993999	712
30994000	30995999	666
30996000	30997999	708
30998000	30999999	692
31000000	31001999	723
31002000	31003999	685
31004000	31005999	711
31006000	31007999	742
31008000	31009999	697
31010000	31011999	701
31012000	31013999	743
31014000	31015999	721
31016000	31017999	729
31018000	31019999	718
31020000	31021999	646
31022000	31023999	724
31024000	31025999	726
31026000	31027999	763
31028000	31029999	720
31030000	31031999	701
31032000	31033999	734
31034000	31035999	741
31036000	31037999	718
31038000	31039999	662
31040000	31041999	656
31042000	31043999	682
31044000	31045999	733
31046000	31047999	679
31048000	31049999	735
31050000	31051999	736
31052000	31053999	702
31054000	31055999	740
31056000	31057999	733
31058000	31059999	678
31060000	31061999	756
31062000	31063999	754
31064000	31065999	722
31066000	31067999	655
31068000	31069999	699
31070000	31071999	688
31072000	31073999	704
31074000	31075999	727
31076000	31077999	761
31078000	31079999	738
31080000	31081999	721
31082000	31083999	754
31084000	31085999	729
31086000	31087999	728
31088000	31089999	725
31090000	31091999	652
31092000	31093999	679
31094000	31095999	649
31096000	31097999	693
31098000	31099999	722
31100000	31101999	706
31102000	31103999	700
31104000	31105999	673
31106000	31107999	713
31108000	31109999	737
31110000	31111999	741
31112000	31113999	709
31114000	31115999	690
31116000	31117999	749
31118000	31119999	721
31120000	31121999	689
31122000	31123999	755
31124000	31125999	716
